Date,Price,Open,High,Low,Change,TimeIndex,Price_lag1,Price_lag2
2025-02-18,26634.8,26717.1,26786.3,26603.5,-0.24,1078,26697.7,26615.7
2025-02-19,26589.2,26659.5,26721.5,26542.1,-0.17,1079,26634.8,26697.7
2025-02-20,26775.0,26595.7,26806.2,26585.4,0.7,1080,26589.2,26634.8
2025-02-21,26678.4,26798.6,26827.2,26668.5,-0.36,1081,26775.0,26589.2
2025-02-24,26654.8,26783.4,26876.9,26623.8,-0.09,1082,26678.4,26775.0
2025-02-25,26829.2,26662.0,26861.5,26640.2,0.65,1083,26654.8,26678.4
2025-02-26,26768.3,26846.2,26896.3,26758.4,-0.23,1084,26829.2,26654.8
2025-02-27,26533.1,26782.7,26805.6,26548.7,-0.88,1085,26768.3,26829.2
2025-02-28,26487.4,26553.9,26630.9,26475.0,-0.17,1086,26533.1,26768.3
2025-03-03,26817.9,26531.2,26885.0,26529.9,1.25,1087,26487.4,26533.1
2025-03-04,27133.7,26842.8,27165.2,26785.9,1.18,1088,26817.9,26487.4
2025-03-05,27498.6,27161.3,27537.8,27064.0,1.34,1089,27133.7,26817.9
2025-03-06,27480.5,27521.2,27688.6,27440.2,-0.07,1090,27498.6,27133.7
2025-03-07,27599.9,27510.0,27773.7,27436.6,0.43,1091,27480.5,27498.6
2025-03-10,27648.7,27634.7,27761.2,27582.5,0.18,1092,27599.9,27480.5
2025-03-11,27786.3,27656.5,27883.3,27618.4,0.5,1093,27648.7,27599.9
2025-03-12,27699.4,27812.0,27832.9,27686.5,-0.31,1094,27786.3,27648.7
2025-03-13,27661.8,27720.9,27769.1,27605.7,-0.14,1095,27699.4,27786.3
2025-03-14,27741.4,27684.7,27844.5,27602.8,0.29,1096,27661.8,27699.4
2025-03-17,27859.5,27752.7,27904.3,27716.8,0.43,1097,27741.4,27661.8
2025-03-18,27915.6,27886.4,27970.7,27801.8,0.2,1098,27859.5,27741.4
2025-03-19,27835.7,27937.1,27953.5,27743.2,-0.29,1099,27915.6,27859.5
2025-03-20,27718.9,27851.7,27904.2,27643.1,-0.42,1100,27835.7,27915.6
2025-03-21,27667.6,27739.0,27810.9,27645.7,-0.18,1101,27718.9,27835.7
2025-03-24,27669.6,27675.2,27832.2,27633.2,0.01,1102,27667.6,27718.9
2025-03-25,27625.0,27695.0,27750.3,27619.6,-0.16,1103,27669.6,27667.6
2025-03-26,27476.7,27646.5,27678.1,27472.4,-0.54,1104,27625.0,27669.6
2025-03-27,27607.4,27496.7,27676.0,27443.0,0.48,1105,27476.7,27625.0
2025-03-28,27663.0,27624.8,27736.1,27529.9,0.2,1106,27607.4,27476.7
2025-03-31,27653.7,27677.3,27742.3,27590.9,-0.03,1107,27663.0,27607.4
2025-04-01,27651.7,27676.6,27785.7,27628.1,-0.01,1108,27653.7,27663.0
2025-04-02,27788.8,27669.1,28000.8,27637.2,0.5,1109,27651.7,27653.7
2025-04-03,28497.9,27822.7,28762.3,27693.2,2.55,1110,27788.8,27651.7
2025-04-04,28242.0,28519.7,28650.4,28183.9,-0.9,1111,28497.9,27788.8
2025-04-07,28110.5,28111.7,28511.6,28078.1,-0.47,1112,28242.0,28497.9
2025-04-08,28480.1,28133.6,28570.2,28133.6,1.31,1113,28110.5,28242.0
2025-04-09,28428.8,28519.5,28878.4,28362.9,-0.18,1114,28480.1,28110.5
2025-04-10,28821.1,28463.0,28963.7,28260.4,1.38,1115,28428.8,28480.1
2025-04-11,29212.2,28860.7,29525.5,28828.5,1.36,1116,28821.1,28428.8
2025-04-14,29307.7,29075.1,29504.9,29064.8,0.33,1117,29212.2,28821.1
2025-04-15,29093.7,29315.8,29462.5,29083.7,-0.73,1118,29307.7,29212.2
2025-04-16,29441.0,29132.7,29496.9,29126.3,1.19,1119,29093.7,29307.7
2025-04-17,29358.6,29450.4,29491.1,29324.9,-0.28,1120,29441.0,29093.7
2025-04-18,29531.2,29406.4,29580.4,29386.4,0.59,1121,29358.6,29441.0
2025-04-21,29782.7,29551.9,29955.3,29550.6,0.85,1122,29531.2,29358.6
2025-04-22,29653.3,29813.9,29926.6,29593.3,-0.43,1123,29782.7,29531.2
2025-04-23,29413.3,29657.2,29747.7,29361.2,-0.81,1124,29653.3,29782.7
2025-04-24,29645.7,29413.3,29694.4,29409.5,0.79,1125,29413.3,29653.3
2025-04-25,29573.4,29645.7,29660.0,29459.3,-0.24,1126,29645.7,29413.3
2025-04-28,29697.2,29586.5,29705.0,29423.0,0.42,1127,29573.4,29645.7
2025-04-29,29608.0,29697.2,29701.6,29549.7,-0.3,1128,29697.2,29573.4
2025-04-30,29459.8,29608.0,29645.7,29429.9,-0.5,1129,29608.0,29697.2
2025-05-01,29366.2,29459.8,29493.6,29297.2,-0.32,1130,29459.8,29608.0
2025-05-02,29375.3,29366.2,29596.3,29316.7,0.03,1131,29366.2,29459.8
2025-05-05,29369.6,29392.2,29513.2,29325.5,-0.02,1132,29375.3,29366.2
2025-05-06,29521.8,29369.6,29550.4,29275.9,0.52,1133,29369.6,29375.3
2025-05-07,29346.7,29519.2,29541.5,29316.9,-0.59,1134,29521.8,29369.6
2025-05-08,29151.8,29337.6,29450.9,29109.0,-0.66,1135,29346.7,29521.8
2025-05-09,29220.6,29151.8,29337.5,29092.6,0.24,1136,29151.8,29346.7
2025-05-12,28795.3,29144.0,29212.3,28736.9,-1.46,1137,29220.6,29151.8
2025-05-13,29039.2,28791.5,29063.9,28772.5,0.85,1138,28795.3,29220.6
2025-05-14,28976.8,29037.9,29217.1,28949.5,-0.21,1139,29039.2,28795.3
2025-05-15,29032.7,28982.0,29127.2,28962.9,0.19,1140,28976.8,29039.2
2025-05-16,28937.5,29031.4,29102.5,28851.9,-0.33,1141,29032.7,28976.8
2025-05-19,29174.1,28955.6,29295.5,28945.7,0.82,1142,28937.5,29032.7
2025-05-20,29302.0,29159.8,29311.0,29106.6,0.44,1143,29174.1,28937.5
2025-05-21,29430.0,29302.0,29513.1,29294.1,0.44,1144,29302.0,29174.1
2025-05-22,29302.8,29432.6,29473.1,29236.6,-0.43,1145,29430.0,29302.0
2025-05-23,29496.7,29302.8,29524.0,29297.6,0.66,1146,29302.8,29430.0
2025-05-26,29509.2,29498.0,29635.8,29458.6,0.04,1147,29496.7,29302.8
2025-05-27,29361.9,29509.2,29600.9,29345.1,-0.5,1148,29509.2,29496.7
2025-05-28,29327.9,29360.6,29453.9,29293.3,-0.12,1149,29361.9,29509.2
2025-05-29,29595.6,29335.7,29629.5,29112.4,0.91,1150,29327.9,29361.9
2025-05-30,29529.2,29578.7,29630.8,29435.6,-0.22,1151,29595.6,29327.9
2025-06-02,29782.4,29516.2,29805.8,29514.9,0.86,1152,29529.2,29595.6
2025-06-03,29627.1,29779.8,29817.5,29607.6,-0.52,1153,29782.4,29529.2
2025-06-04,29781.4,29628.5,29828.4,29598.4,0.52,1154,29627.1,29782.4
2025-06-05,29851.4,29781.4,29974.5,29744.0,0.24,1155,29781.4,29627.1
2025-06-06,29688.5,29850.1,29885.3,29624.7,-0.55,1156,29851.4,29781.4
2025-06-09,29745.7,29700.3,29800.7,29652.0,0.19,1157,29688.5,29851.4
2025-06-10,29719.3,29743.1,29784.8,29612.5,-0.09,1158,29745.7,29688.5
2025-06-11,29902.0,29724.5,29933.2,29662.6,0.61,1159,29719.3,29745.7
2025-06-12,30164.5,29913.7,30286.8,29894.2,0.88,1160,29902.0,29719.3
2025-06-13,30123.1,30156.6,30242.6,29957.6,-0.14,1161,30164.5,29902.0
2025-06-16,30132.3,30064.5,30270.4,30044.7,0.03,1162,30123.1,30164.5
2025-06-17,29942.9,30145.3,30197.2,29927.2,-0.63,1163,30132.3,30123.1
2025-06-18,29967.1,29942.9,30096.3,29914.9,0.08,1164,29942.9,30132.3
2025-06-19,30034.1,29973.7,30048.5,29875.2,0.22,1165,29967.1,29942.9
2025-06-20,30106.6,30034.1,30162.7,30021.1,0.24,1166,30034.1,29967.1
2025-06-23,30349.1,29996.8,30362.2,29930.2,0.81,1167,30106.6,30034.1
2025-06-24,30382.1,30349.1,30467.1,30275.9,0.11,1168,30349.1,30106.6
2025-06-25,30495.4,30382.1,30511.1,30300.8,0.37,1169,30382.1,30349.1
2025-06-26,30561.7,30494.1,30680.2,30481.0,0.22,1170,30495.4,30382.1
2025-06-27,30583.3,30550.0,30674.7,30484.0,0.07,1171,30561.7,30495.4
2025-06-30,30789.5,30569.0,30793.5,30538.2,0.67,1172,30583.3,30561.7
2025-07-01,30850.4,30788.2,30907.7,30720.9,0.2,1173,30789.5,30583.3
2025-07-02,30879.3,30850.4,30893.5,30741.9,0.09,1174,30850.4,30789.5
2025-07-03,30802.0,30878.0,30988.6,30701.2,-0.25,1175,30879.3,30850.4
2025-07-04,30837.4,30803.3,30897.6,30774.3,0.11,1176,30802.0,30879.3
2025-07-07,30611.9,30836.1,30876.0,30555.7,-0.73,1177,30837.4,30802.0
2025-07-08,30643.3,30614.5,30746.8,30532.2,0.1,1178,30611.9,30837.4
2025-07-09,30637.5,30644.6,30670.8,30555.2,-0.02,1179,30643.3,30611.9
2025-07-10,30555.3,30627.1,30714.6,30454.7,-0.27,1180,30637.5,30643.3
2025-07-11,30527.9,30556.6,30591.8,30431.8,-0.09,1181,30555.3,30637.5
2025-07-14,30473.5,30443.0,30571.7,30423.4,-0.18,1182,30527.9,30555.3
2025-07-15,30322.1,30480.0,30570.2,30298.6,-0.5,1183,30473.5,30527.9
2025-07-16,30437.2,30319.5,30664.8,30246.2,0.38,1184,30322.1,30473.5
2025-07-17,30335.1,30452.9,30459.4,30228.5,-0.34,1185,30437.2,30322.1
2025-07-18,30413.6,30333.8,30535.3,30322.1,0.26,1186,30335.1,30437.2
2025-07-21,30589.6,30416.3,30648.4,30365.5,0.58,1187,30413.6,30335.1
2025-07-22,30732.1,30589.6,30749.1,30520.9,0.47,1188,30589.6,30413.6
2025-07-23,30783.8,30730.8,30795.6,30621.6,0.17,1189,30732.1,30589.6
2025-07-24,30704.7,30783.8,30822.0,30656.4,-0.26,1190,30783.8,30732.1
2025-07-25,30699.5,30704.7,30754.6,30597.5,-0.02,1191,30704.7,30783.8
2025-07-28,30363.2,30715.2,30786.9,30352.7,-1.1,1192,30699.5,30704.7
2025-07-29,30279.4,30364.5,30456.4,30196.6,-0.28,1193,30363.2,30699.5
2025-07-30,29885.3,30282.0,30386.4,29872.2,-1.3,1194,30279.4,30363.2
2025-07-31,29907.5,29880.0,30045.7,29878.7,0.07,1195,29885.3,30279.4
2025-08-01,30377.2,29906.2,30408.6,29851.4,1.57,1196,29907.5,29885.3
2025-08-04,30288.8,30358.8,30409.3,30237.5,-0.29,1197,30377.2,29907.5
2025-08-05,30385.7,30288.8,30415.9,30221.8,0.32,1198,30288.8,30377.2
2025-08-06,30577.0,30379.1,30602.0,30292.5,0.63,1199,30385.7,30288.8
2025-08-07,30581.1,30577.0,30674.8,30436.9,0.01,1200,30577.0,30385.7
2025-08-08,30525.9,30581.1,30620.0,30484.3,-0.18,1201,30581.1,30577.0
2025-08-11,30470.9,30529.8,30628.1,30404.1,-0.18,1202,30525.9,30581.1
2025-08-12,30666.3,30470.9,30730.7,30441.8,0.64,1203,30470.9,30525.9
2025-08-13,30775.1,30668.9,30851.2,30633.6,0.35,1204,30666.3,30470.9
2025-08-14,30593.5,30773.8,30811.8,30548.8,-0.59,1205,30775.1,30666.3
2025-08-15,30730.7,30596.1,30776.6,30573.1,0.45,1206,30593.5,30775.1
2025-08-18,30667.1,30720.1,30800.1,30640.9,-0.21,1207,30730.7,30593.5
2025-08-19,30656.2,30668.4,30776.0,30606.4,-0.04,1208,30667.1,30730.7
2025-08-20,30748.3,30653.6,30807.7,30576.9,0.3,1209,30656.2,30667.1
2025-08-21,30676.2,30752.3,30844.3,30643.5,-0.23,1210,30748.3,30656.2
2025-08-22,30873.0,30677.6,30944.1,30518.3,0.64,1211,30676.2,30748.3
2025-08-25,30562.5,30873.0,30905.9,30519.1,-1.01,1212,30873.0,30676.2
2025-08-26,30694.1,30565.1,30758.7,30538.8,0.43,1213,30562.5,30873.0
2025-08-27,30702.4,30696.8,30724.8,30479.1,0.03,1214,30694.1,30562.5
2025-08-28,30812.6,30702.4,30854.8,30633.5,0.36,1215,30702.4,30694.1
2025-08-29,30786.8,30812.6,30848.7,30692.1,-0.08,1216,30812.6,30702.4
2025-09-01,30852.6,30786.8,30922.4,30784.1,0.21,1217,30786.8,30812.6
2025-09-02,30668.2,30852.6,30873.7,30591.8,-0.6,1218,30852.6,30786.8
2025-09-03,30771.8,30665.6,30829.8,30571.1,0.34,1219,30668.2,30852.6
2025-09-04,30740.4,30770.5,30794.2,30690.3,-0.1,1220,30771.8,30668.2
2025-09-05,30938.2,30740.4,31049.0,30733.8,0.64,1221,30740.4,30771.8
2025-09-08,31074.6,30938.2,31079.9,30874.0,0.44,1222,30938.2,30740.4
2025-09-09,30894.5,31072.0,31125.3,30881.3,-0.58,1223,31074.6,30938.2
2025-09-10,30869.0,30895.8,30965.3,30807.2,-0.08,1224,30894.5,31074.6
2025-09-11,30979.4,30869.0,31015.0,30793.2,0.36,1225,30869.0,30894.5
2025-09-12,30960.2,30979.4,31017.4,30873.1,-0.06,1226,30979.4,30869.0
2025-09-15,31031.4,30960.2,31068.3,30898.3,0.23,1227,30960.2,30979.4
2025-09-16,31309.4,31039.3,31339.8,31003.9,0.9,1228,31031.4,30960.2
2025-09-17,31156.8,31309.4,31437.7,31142.3,-0.49,1229,31309.4,31031.4
2025-09-18,31101.3,31155.5,31268.3,31003.7,-0.18,1230,31156.8,31309.4
2025-09-19,30987.6,31101.3,31133.5,30944.0,-0.37,1231,31101.3,31156.8
2025-09-22,31181.9,30987.6,31184.5,30913.7,0.63,1232,30987.6,31101.3
2025-09-23,31216.6,31179.3,31234.7,31105.3,0.11,1233,31181.9,30987.6
2025-09-24,31011.9,31215.2,31228.4,30984.2,-0.66,1234,31216.6,31181.9
2025-09-25,30805.4,31011.9,31056.7,30749.9,-0.67,1235,31011.9,31216.6
2025-09-26,30905.0,30805.4,30919.5,30778.1,0.32,1236,30805.4,31011.9
2025-09-29,30982.6,30905.0,31060.5,30896.4,0.25,1237,30905.0,30805.4
2025-09-30,31009.4,30982.6,31084.8,30939.6,0.09,1238,30982.6,30905.0
2025-10-01,30978.9,31008.1,31114.9,30936.7,-0.1,1239,31009.4,30982.6
2025-10-02,30925.0,30976.3,31047.4,30836.5,-0.17,1240,30978.9,31009.4
2025-10-03,30977.9,30923.7,31022.7,30903.6,0.17,1241,30925.0,30978.9
2025-10-06,30873.4,30977.9,30977.9,30704.5,-0.34,1242,30977.9,30925.0
2025-10-07,30733.7,30880.0,30898.2,30708.6,-0.45,1243,30873.4,30977.9
2025-10-08,30650.1,30725.8,30748.2,30568.2,-0.27,1244,30733.7,30873.4
2025-10-09,30469.6,30640.9,30778.6,30410.3,-0.59,1245,30650.1,30733.7
2025-10-10,30607.1,30469.6,30636.1,30430.3,0.45,1246,30469.6,30650.1
2025-10-13,30479.9,30607.1,30644.4,30446.9,-0.42,1247,30607.1,30469.6
2025-10-14,30589.5,30482.5,30617.2,30418.9,0.36,1248,30479.9,30607.1
2025-10-15,30679.5,30589.5,30697.0,30570.6,0.29,1249,30589.5,30479.9
2025-10-16,30779.0,30679.5,30798.8,30650.6,0.32,1250,30679.5,30589.5
2025-10-17,30692.4,30779.0,30891.3,30689.8,-0.28,1251,30779.0,30679.5
2025-10-20,30666.6,30721.4,30763.6,30657.4,-0.08,1252,30692.4,30779.0
2025-10-21,30556.6,30669.3,30704.8,30551.3,-0.36,1253,30666.6,30692.4
2025-10-22,30590.8,30556.6,30623.7,30497.7,0.11,1254,30556.6,30666.6
2025-10-23,30593.8,30592.1,30610.4,30500.8,0.01,1255,30590.8,30556.6
2025-10-24,30582.2,30592.5,30642.7,30510.0,-0.04,1256,30593.8,30590.8
2025-10-27,30632.2,30582.2,30657.9,30540.0,0.16,1257,30582.2,30593.8
2025-10-28,30676.1,30630.9,30722.1,30607.6,0.14,1258,30632.2,30582.2
2025-10-29,30552.4,30676.1,30724.7,30490.5,-0.4,1259,30676.1,30632.2
2025-10-30,30452.0,30551.1,30636.0,30403.3,-0.33,1260,30552.4,30676.1
2025-10-31,30355.7,30452.0,30489.5,30317.5,-0.32,1261,30452.0,30552.4
2025-11-03,30311.4,30355.7,30376.4,30272.0,-0.15,1262,30355.7,30452.0
2025-11-04,30221.9,30310.1,30366.8,30196.9,-0.3,1263,30311.4,30355.7
2025-11-05,30251.1,30221.9,30286.2,30188.0,0.1,1264,30221.9,30311.4
2025-11-06,30387.3,30249.8,30400.4,30244.6,0.45,1265,30251.1,30221.9
2025-11-07,30430.2,30385.9,30497.2,30322.3,0.14,1266,30387.3,30251.1
2025-11-10,30396.2,30430.2,30474.2,30348.1,-0.11,1267,30430.2,30387.3
2025-11-11,30478.0,30396.2,30541.2,30359.1,0.27,1268,30396.2,30430.2
2025-11-12,30554.7,30478.0,30566.5,30439.1,0.25,1269,30478.0,30396.2
2025-11-13,30658.8,30553.4,30720.7,30484.7,0.34,1270,30554.7,30478.0
2025-11-14,30621.3,30674.6,30719.9,30580.5,-0.12,1271,30658.8,30554.7
2025-11-17,30549.4,30621.3,30636.3,30515.9,-0.23,1272,30621.3,30658.8
2025-11-18,30554.2,30550.7,30628.1,30513.3,0.02,1273,30549.4,30621.3
2025-11-19,30433.8,30554.2,30597.3,30381.0,-0.39,1274,30554.2,30549.4
2025-11-20,30407.6,30431.1,30464.3,30350.6,-0.09,1275,30433.8,30554.2
2025-11-21,30338.9,30407.6,30456.2,30279.6,-0.23,1276,30407.6,30433.8
2025-11-24,30387.2,30338.9,30465.0,30280.0,0.16,1277,30338.9,30407.6
2025-11-25,30514.9,30387.2,30555.8,30359.0,0.42,1278,30387.2,30338.9
2025-11-26,30584.9,30514.9,30602.8,30456.9,0.23,1279,30514.9,30387.2
2025-11-27,30583.7,30584.9,30645.8,30531.1,0,1280,30584.9,30514.9
2025-11-28,30572.9,30583.7,30622.3,30454.8,-0.04,1281,30583.7,30584.9
2025-12-01,30612.9,30572.9,30727.6,30514.1,0.13,1282,30572.9,30583.7
2025-12-02,30657.0,30616.9,30675.1,30563.7,0.14,1283,30612.9,30572.9
2025-12-03,30780.7,30662.3,30796.5,30627.6,0.4,1284,30657.0,30612.9
2025-12-04,30710.5,30776.7,30826.3,30696.3,-0.23,1285,30780.7,30657.0
2025-12-05,30689.6,30710.5,30772.8,30651.4,-0.07,1286,30710.5,30780.7
2025-12-08,30676.5,30696.2,30785.6,30619.8,-0.04,1287,30689.6,30710.5
2025-12-09,30662.0,30673.8,30739.7,30631.7,-0.05,1288,30676.5,30689.6
2025-12-10,30825.8,30662.0,30840.3,30631.3,0.53,1289,30662.0,30676.5
2025-12-11,30904.5,30825.8,30969.0,30763.1,0.26,1290,30825.8,30662.0
2025-12-12,30884.6,30904.5,30954.8,30813.3,-0.06,1291,30904.5,30825.8
2025-12-15,30935.2,30887.2,30976.0,30820.0,0.16,1292,30884.6,30904.5
2025-12-16,30946.2,30932.6,31097.6,30894.6,0.04,1293,30935.2,30884.6
2025-12-17,30918.6,30947.5,30985.6,30806.2,-0.09,1294,30946.2,30935.2
2025-12-18,30858.2,30918.6,30966.5,30833.2,-0.2,1295,30918.6,30946.2
2025-12-19,30810.6,30855.5,30903.6,30768.4,-0.15,1296,30858.2,30918.6
2025-12-22,30977.2,30819.9,31000.9,30784.9,0.54,1297,30810.6,30858.2
2025-12-23,31056.1,30965.3,31077.5,30948.7,0.25,1298,30977.2,30810.6
2025-12-24,31001.0,31052.2,31111.5,30964.0,-0.18,1299,31056.1,30977.2
2025-12-25,30953.9,31012.9,31020.4,30916.9,-0.15,1300,31001.0,31056.1
2025-12-26,30951.1,30960.5,31038.7,30903.9,-0.01,1301,30953.9,31001.0
2025-12-29,30944.0,30947.2,31011.5,30869.4,-0.02,1302,30951.1,30953.9
2025-12-30,30856.1,30932.2,30975.0,30843.0,-0.28,1303,30944.0,30951.1
2025-12-31,30890.7,30856.1,30932.9,30794.3,0.11,1304,30856.1,30944.0
2026-01-01,30890.7,30878.8,30893.3,30876.2,0,1305,30890.7,30856.1
2026-01-02,30823.6,30899.9,30942.0,30805.2,-0.22,1306,30890.7,30890.7
2026-01-05,30797.7,30834.1,30846.0,30633.4,-0.08,1307,30823.6,30890.7
2026-01-06,30712.1,30799.0,30872.5,30700.3,-0.28,1308,30797.7,30823.6
2026-01-07,30672.3,30709.5,30767.6,30667.7,-0.13,1309,30712.1,30797.7
2026-01-08,30629.5,30672.3,30726.1,30584.9,-0.14,1310,30672.3,30712.1
2026-01-09,30573.0,30630.8,30660.3,30518.1,-0.18,1311,30629.5,30672.3
2026-01-12,30656.4,30547.7,30747.2,30510.9,0.27,1312,30573.0,30629.5
2026-01-13,30605.2,30660.3,30711.8,30580.1,-0.17,1313,30656.4,30573.0
2026-01-14,30596.2,30614.4,30656.5,30559.8,-0.03,1314,30605.2,30656.4
2026-01-15,30494.2,30592.3,30623.7,30454.8,-0.33,1315,30596.2,30605.2
2026-01-16,30476.4,30494.2,30567.0,30437.0,-0.06,1316,30494.2,30596.2
2026-01-19,30588.2,30435.7,30609.0,30405.4,0.37,1317,30476.4,30494.2
2026-01-20,30794.4,30583.0,30911.3,30536.2,0.67,1318,30588.2,30476.4
2026-01-21,30689.3,30787.8,30854.4,30668.3,-0.34,1319,30794.4,30588.2
2026-01-22,30881.1,30686.7,30885.1,30648.4,0.62,1320,30689.3,30794.4
2026-01-23,31042.6,30875.9,31058.3,30753.4,0.52,1321,30881.1,30689.3
2026-01-26,31112.1,31055.7,31227.6,30991.9,0.22,1322,31042.6,30881.1
2026-01-27,31469.3,31100.3,31567.3,30971.3,1.15,1323,31112.1,31042.6
2026-01-28,31158.1,31468.0,31479.7,31005.6,-0.99,1324,31469.3,31112.1
2026-01-29,31123.3,31158.1,31280.2,30955.6,-0.11,1325,31158.1,31469.3
2026-01-30,30738.9,31123.3,31137.6,30737.6,-1.24,1326,31123.3,31158.1
2026-02-02,30680.2,30755.8,30918.2,30641.2,-0.19,1327,30738.9,31123.3
2026-02-03,30731.8,30680.2,30777.4,30620.5,0.17,1328,30680.2,30738.9
2026-02-04,30677.0,30731.8,30793.7,30632.8,-0.18,1329,30731.8,30680.2
2026-02-05,30567.2,30678.3,30711.9,30546.8,-0.36,1330,30677.0,30731.8
2026-02-06,30665.1,30569.8,30692.2,30533.8,0.32,1331,30567.2,30677.0
2026-02-09,30870.5,30665.1,30902.9,30619.2,0.67,1332,30665.1,30567.2
2026-02-10,30790.2,30866.6,30911.0,30751.4,-0.26,1333,30870.5,30665.1
2026-02-11,30865.9,30790.2,31029.1,30754.0,0.25,1334,30790.2,30870.5
2026-02-12,30815.8,30864.6,30939.0,30746.3,-0.16,1335,30865.9,30790.2
2026-02-13,30822.5,30815.8,30881.6,30738.0,0.02,1336,30815.8,30865.9
2026-02-16,30777.1,30822.5,30845.9,30764.1,-0.15,1337,30822.5,30815.8
2026-02-17,30787.4,30777.1,30790.0,30657.6,0.03,1338,30777.1,30822.5
2026-02-18,30601.8,30786.1,30797.8,30597.9,-0.6,1339,30787.4,30777.1
2026-02-19,30575.8,30601.8,30665.4,30494.0,-0.08,1340,30601.8,30787.4
2026-02-20,30596.6,30575.8,30666.7,30496.6,0.07,1341,30575.8,30601.8
2026-02-23,30783.7,30604.4,30861.7,30604.4,0.61,1342,30596.6,30575.8
2026-02-24,30838.1,30783.7,30910.7,30741.3,0.18,1343,30783.7,30596.6
2026-02-25,30827.8,30839.4,30913.1,30724.7,-0.03,1344,30838.1,30783.7
2026-02-26,30762.0,30826.5,30922.1,30700.7,-0.21,1345,30827.8,30838.1
2026-02-27,30769.6,30762.0,30844.3,30662.0,0.02,1346,30762.0,30827.8
2026-03-02,30585.6,30708.4,30904.0,30539.8,-0.6,1347,30769.6,30762.0
2026-03-03,30430.0,30583.0,30684.7,30207.3,-0.51,1348,30585.6,30769.6
2026-03-04,30503.0,30423.5,30562.0,30325.2,0.24,1349,30430.0,30585.6
2026-03-05,30431.7,30504.4,30556.9,30301.9,-0.23,1350,30503.0,30430.0
2026-03-06,30486.9,30435.6,30530.4,30295.4,0.18,1351,30431.7,30503.0
2026-03-09,30577.8,30355.8,30583.1,30172.4,0.3,1352,30486.9,30431.7
2026-03-10,30460.2,30579.1,30634.5,30400.0,-0.38,1353,30577.8,30486.9
2026-03-11,30363.4,30462.8,30583.1,30346.3,-0.32,1354,30460.2,30577.8
2026-03-12,30246.5,30364.7,30410.9,30232.2,-0.39,1355,30363.4,30460.2
2026-03-13,30018.5,30245.2,30310.5,30004.1,-0.75,1356,30246.5,30363.4
2026-03-16,30245.3,30012.0,30300.5,29969.7,0.76,1357,30018.5,30246.5
2026-03-17,30348.9,30248.0,30371.2,30116.5,0.34,1358,30245.3,30018.5
2026-03-18,30130.2,30350.2,30403.8,30123.6,-0.72,1359,30348.9,30245.3
2026-03-19,30467.5,30130.2,30539.8,30106.5,1.12,1360,30130.2,30348.9
2026-03-20,30445.6,30467.5,30491.3,30324.6,-0.07,1361,30467.5,30130.2
2026-03-23,30589.8,30368.0,30660.9,30250.0,0.47,1362,30445.6,30467.5
2026-03-24,30593.9,30592.4,30650.6,30459.5,0.01,1363,30589.8,30445.6
2026-03-25,30456.7,30595.2,30655.8,30447.4,-0.45,1364,30593.9,30589.8
2026-03-26,30377.4,30458.0,30489.7,30355.0,-0.26,1365,30456.7,30593.9
2026-03-27,30314.5,30377.4,30422.5,30293.4,-0.21,1366,30377.4,30456.7
2026-03-29,30264.4,30296.9,30294.7,30259.2,-0.17,1367,30314.5,30377.4
2026-03-30,30266.1,30296.9,30340.6,30266.1,0.01,1368,30264.4,30314.5
